Biosensor 2 Term,Biosensor Term,Micro Term,Molecular Motor Term,Nano Term,Quantum Term,Quasi Term,Self Term,exclusion,id,measure_exclusion,selection
False,False,True,False,False,False,False,False,False,9368661,False,True
False,False,True,False,False,True,False,False,False,9368662,False,True
False,False,True,False,False,False,False,False,False,9368666,False,True
False,False,False,False,True,False,False,False,False,9368676,False,True
False,False,True,False,False,True,False,False,False,9368678,False,True
False,False,False,False,True,False,False,False,False,9368693,False,True
False,False,True,False,False,False,False,False,False,9368702,False,True
False,False,True,False,False,False,False,False,False,9368721,False,True
False,False,True,False,True,False,False,False,False,9368723,False,True
False,False,True,False,False,False,False,False,False,9368737,False,True
False,False,True,False,False,False,False,False,False,9368738,False,True
False,False,False,False,True,False,False,False,False,9368789,False,True
False,False,False,True,False,False,False,False,False,9368790,False,True
False,False,False,False,True,False,False,False,False,9368793,False,True
False,False,False,True,True,False,False,False,False,9368795,False,True
False,False,False,False,True,False,False,False,False,9368801,False,True
False,False,False,False,True,False,False,False,False,9368820,False,True
False,False,False,False,True,False,False,False,False,9368846,False,True
False,False,True,False,False,False,False,False,False,9368938,False,True
False,False,True,False,False,False,False,False,False,9368941,False,True
False,False,True,False,False,False,False,False,False,9368983,False,True
False,False,True,False,False,False,False,False,False,9368990,False,True
False,False,True,False,False,False,False,False,False,9369105,False,True
False,False,False,False,False,True,False,False,False,9369132,False,True
False,False,False,False,True,False,False,False,False,9370096,False,True
False,False,False,False,True,False,False,False,False,9370202,False,True
False,False,False,True,False,False,False,False,False,9370473,False,True
False,False,False,False,True,False,False,False,False,9370486,False,True
False,False,False,False,True,False,False,False,False,9370490,False,True
False,False,False,False,True,False,False,False,False,9370493,False,True
False,False,False,False,True,False,False,False,False,9370494,False,True
False,False,False,False,True,False,False,False,False,9370589,False,True
False,False,False,False,True,False,False,False,False,9370607,False,True
False,False,False,False,True,False,False,False,False,9370824,False,True
False,False,True,False,False,False,False,False,False,9371146,False,True
False,False,True,False,True,False,False,False,False,9371226,False,True
False,False,False,False,True,False,False,False,False,9371232,False,True
False,False,False,True,False,False,False,False,False,9371234,False,True
False,False,False,True,False,False,False,False,False,9371235,False,True
False,False,True,False,False,False,False,False,False,9371338,False,True
False,False,False,False,True,False,False,False,False,9371364,False,True
False,False,False,False,True,False,False,False,False,9371401,False,True
False,False,True,False,False,False,False,False,False,9371430,False,True
False,False,False,False,True,False,False,False,False,9371432,False,True
False,True,False,False,False,False,False,False,False,9371441,False,True
False,False,True,False,False,False,False,False,False,9371445,False,True
False,False,False,False,True,False,False,False,False,9371451,False,True
False,False,True,False,False,False,False,False,False,9371452,False,True
False,False,False,False,True,False,False,False,False,9371478,False,True
False,False,False,False,True,False,False,False,False,9371552,False,True
False,False,False,False,True,False,False,False,False,9371561,False,True
False,False,False,False,True,False,False,False,False,9371572,False,True
False,False,True,False,False,False,False,False,False,9371582,False,True
False,False,False,False,True,False,False,False,False,9371586,False,True
False,False,True,False,False,False,False,False,False,9372208,False,True
False,False,True,False,False,False,False,False,False,9372241,False,True
False,False,False,False,True,False,False,False,False,9372283,False,True
False,False,True,False,False,False,False,False,False,9372285,False,True
False,False,True,False,False,False,False,False,False,9372287,False,True
False,False,False,False,True,False,False,False,False,9372294,False,True
False,False,True,False,False,False,False,False,False,9372306,False,True
False,False,True,False,False,False,False,False,False,9372378,False,True
False,False,True,False,False,False,False,False,False,9372379,False,True
False,False,True,False,False,False,False,False,False,9372393,False,True
False,False,False,False,False,False,False,True,False,9372398,False,True
False,True,False,False,True,False,False,False,False,9372402,False,True
False,False,True,False,False,False,False,False,False,9373274,False,True
False,False,True,False,False,False,False,False,False,9373380,False,True
False,False,True,False,False,False,False,False,False,9373389,False,True
False,False,True,False,False,False,False,False,False,9373390,False,True
False,False,True,False,False,False,False,False,False,9373402,False,True
False,False,True,False,False,False,False,False,False,9373411,False,True
False,False,True,False,False,False,False,False,False,9373421,False,True
False,False,False,True,False,False,False,False,False,9373429,False,True
False,False,False,False,True,False,False,False,False,9373433,False,True
False,False,False,False,True,False,False,False,False,9373475,False,True
False,False,False,False,True,False,False,False,False,9373476,False,True
False,False,False,False,True,False,False,False,False,9373477,False,True
False,False,True,False,False,False,False,False,False,9373487,False,True
False,False,True,False,False,False,False,False,False,9373498,False,True
False,False,True,False,False,False,False,False,False,9373514,False,True
False,False,True,False,True,False,False,False,False,9373515,False,True
False,False,True,False,False,False,False,False,False,9373523,False,True
False,False,True,False,False,False,False,False,False,9373540,False,True
False,False,True,False,False,True,False,False,False,9373547,False,True
False,False,True,False,False,False,False,False,False,9373589,False,True
False,False,True,False,False,False,False,False,False,9373595,False,True
False,False,True,False,False,False,False,False,False,9373606,False,True
False,False,True,False,False,False,False,False,False,9373623,False,True
False,False,True,False,False,False,False,False,False,9373630,False,True
False,False,True,False,False,False,False,False,False,9373634,False,True
False,False,True,False,False,False,False,False,False,9373648,False,True
False,False,True,False,False,False,False,False,False,9373658,False,True
False,False,True,False,False,False,False,False,False,9373666,False,True
False,False,True,False,False,False,False,False,False,9373676,False,True
False,False,True,False,False,False,False,False,False,9373679,False,True
False,False,True,False,False,False,False,False,False,9373683,False,True
False,False,False,True,False,False,False,False,False,9373685,False,True
False,False,False,False,True,False,False,False,False,9373693,False,True
False,False,True,False,False,False,False,False,False,9373707,False,True
False,False,True,False,False,False,False,False,False,9373714,False,True
False,False,True,False,False,False,False,False,False,9373715,False,True
False,False,True,False,False,False,False,False,False,9373723,False,True
False,False,True,False,False,False,False,False,False,9373733,False,True
False,False,False,False,True,True,False,False,False,9373734,False,True
False,False,False,False,True,True,False,False,False,9373736,False,True
False,False,False,False,True,False,False,False,False,9373740,False,True
False,False,True,False,False,False,False,False,False,9373742,False,True
False,False,True,False,False,True,False,False,False,9373748,False,True
False,False,False,False,True,True,False,False,False,9373749,False,True
False,False,True,False,False,False,False,False,False,9373755,False,True
False,False,True,False,False,False,False,False,False,9373795,False,True
False,False,False,False,True,False,False,False,False,9373823,False,True
False,False,False,True,False,False,False,False,False,9373834,False,True
False,False,False,False,True,False,False,False,False,9373838,False,True
False,False,False,False,True,False,False,False,False,9373843,False,True
False,False,False,False,True,False,False,False,False,9373846,False,True
False,False,False,False,True,False,False,False,False,9373863,False,True
False,False,True,False,False,False,False,False,False,9373896,False,True
False,False,False,False,True,True,False,False,False,9373931,False,True
False,False,True,False,False,True,False,False,False,9373936,False,True
False,False,False,True,False,False,False,False,False,9374877,False,True
False,False,False,False,True,False,False,False,False,9374884,False,True
False,False,True,False,False,False,False,False,False,9374903,False,True
False,False,False,False,True,False,False,False,False,9374955,False,True
False,False,False,False,True,False,False,False,False,9375400,False,True
False,False,False,False,True,False,False,False,False,9375449,False,True
False,False,False,False,True,False,False,False,False,9375459,False,True
False,False,False,False,True,False,False,False,False,9375481,False,True
False,False,False,False,True,False,False,False,False,9375484,False,True
False,False,False,False,True,False,False,False,False,9375495,False,True
False,False,False,False,True,False,False,False,False,9375516,False,True
False,False,False,False,True,False,False,False,False,9375678,False,True
False,False,False,False,True,False,False,False,False,9375684,False,True
False,False,False,False,True,False,False,False,False,9375705,False,True
False,False,False,False,True,False,False,False,False,9375790,False,True
False,False,True,False,False,False,False,False,False,9375850,False,True
False,False,True,False,False,False,False,False,False,9375877,False,True
False,False,True,False,False,False,False,False,False,9375884,False,True
False,False,True,False,False,False,False,False,False,9375903,False,True
False,False,True,False,False,False,False,False,False,9375905,False,True
False,False,True,False,False,False,False,False,False,9375980,False,True
False,False,False,False,True,False,False,False,False,9376321,False,True
False,False,False,False,True,False,False,False,False,9376328,False,True
False,False,False,False,True,False,False,False,False,9376468,False,True
False,False,False,True,True,False,False,False,False,9376537,False,True
False,False,False,False,True,False,False,False,False,9376538,False,True
False,False,True,False,False,False,False,False,False,9376541,False,True
False,False,False,True,False,False,False,False,False,9376567,False,True
False,False,False,True,False,False,False,False,False,9376583,False,True
False,False,True,False,False,False,False,False,False,9376593,False,True
False,False,False,False,True,False,False,False,False,9376612,False,True
False,False,False,False,True,False,False,False,False,9376616,False,True
False,False,False,False,True,False,False,False,False,9376666,False,True
False,True,False,True,False,False,False,False,False,9376677,False,True
False,False,False,False,True,False,False,False,False,9376690,False,True
False,False,True,False,True,False,False,False,False,9376750,False,True
False,False,False,False,True,False,False,False,False,9376759,False,True
False,False,True,False,False,False,False,False,False,9377364,False,True
False,False,False,True,True,False,False,False,False,9377431,False,True
False,False,False,True,True,False,False,False,False,9377432,False,True
False,False,False,False,True,False,False,False,False,9377437,False,True
False,False,False,False,True,False,False,False,False,9377449,False,True
False,True,False,False,False,False,False,False,False,9377563,False,True
False,False,True,False,False,False,False,False,False,9377571,False,True
False,False,False,False,False,True,False,False,False,9377613,False,True
False,False,True,False,False,False,False,False,False,9377644,False,True
False,False,True,False,False,False,False,False,False,9377679,False,True
False,False,True,False,False,False,False,False,False,9377682,False,True
False,False,False,False,True,False,False,False,False,9377684,False,True
False,False,False,True,False,False,False,False,False,9377694,False,True
False,False,True,False,False,False,False,False,False,9378089,False,True
False,False,True,False,False,False,False,False,False,9378147,False,True
False,False,True,False,False,False,False,False,False,9378314,False,True
False,False,False,False,True,False,False,False,False,9378320,False,True
False,False,True,False,False,False,False,False,False,9378789,False,True
False,False,True,False,False,False,False,False,False,9378803,False,True
False,False,True,False,False,False,False,False,False,9378819,False,True
False,False,False,False,True,False,False,False,False,9378861,False,True
False,False,True,False,False,False,False,False,False,9378876,False,True
False,False,False,False,True,False,False,False,False,9378880,False,True
False,False,False,False,True,False,False,False,False,9378900,False,True
False,False,True,False,False,False,False,False,False,9378942,False,True
False,False,True,False,False,False,False,False,False,9378943,False,True
False,False,True,False,False,False,False,False,False,9378944,False,True
False,False,False,False,True,False,False,False,False,9378957,False,True
False,False,True,False,False,False,False,False,False,9378962,False,True
False,False,True,False,False,False,False,False,False,9378964,False,True
False,False,True,False,False,False,False,False,False,9378969,False,True
False,False,True,False,False,False,False,False,False,9378981,False,True
False,False,True,False,False,False,False,False,False,9378984,False,True
False,False,True,False,False,False,False,False,False,9378987,False,True
False,False,True,False,False,False,False,False,False,9378999,False,True
False,False,False,False,True,False,False,False,False,9379000,False,True
False,False,False,True,False,False,False,False,False,9379060,False,True
False,False,True,False,False,False,False,False,False,9379063,False,True
False,False,True,False,False,False,False,False,False,9379106,False,True
False,False,True,False,False,False,False,False,False,9379113,False,True
False,False,True,False,False,False,False,False,False,9379124,False,True
False,False,True,False,False,False,False,False,False,9379125,False,True
False,False,True,False,False,False,False,False,False,9379127,False,True
False,False,True,False,False,False,False,False,False,9379129,False,True
False,False,True,False,False,False,False,False,False,9379130,False,True
False,False,True,False,False,False,False,False,False,9379131,False,True
False,False,True,False,False,False,False,False,False,9379136,False,True
False,False,True,False,False,False,False,False,False,9379141,False,True
False,False,True,False,False,False,False,False,False,9379147,False,True
False,False,True,False,False,False,False,False,False,9379150,False,True
False,False,True,False,False,False,False,False,False,9379159,False,True
False,False,True,False,False,False,False,False,False,9379161,False,True
False,False,False,False,True,False,False,False,False,9379162,False,True
False,False,True,False,False,False,False,False,False,9379165,False,True
False,False,False,False,True,False,False,False,False,9379166,False,True
False,False,True,False,False,False,False,False,False,9379178,False,True
False,False,False,False,True,False,False,False,False,9379182,False,True
False,False,True,False,False,False,False,False,False,9379190,False,True
False,False,True,False,False,False,False,False,False,9379192,False,True
False,False,True,False,False,False,False,False,False,9379197,False,True
False,False,True,False,False,False,False,False,False,9379200,False,True
False,False,True,False,False,False,False,False,False,9379205,False,True
False,False,True,False,False,False,False,False,False,9379216,False,True
False,False,True,False,False,False,False,False,False,9379223,False,True
False,False,True,False,False,True,False,False,False,9379228,False,True
False,False,True,False,False,False,False,False,False,9379229,False,True
False,False,False,True,False,False,False,False,False,9379232,False,True
False,False,True,False,False,False,False,False,False,9379234,False,True
False,False,True,False,False,False,False,False,False,9379239,False,True
False,False,True,False,False,False,False,False,False,9379245,False,True
False,False,True,False,False,False,False,False,False,9379247,False,True
False,False,True,False,False,False,False,False,False,9379248,False,True
False,False,True,False,False,False,False,False,False,9379249,False,True
False,False,True,False,False,False,False,False,False,9379250,False,True
False,False,True,False,False,False,False,False,False,9379252,False,True
False,False,True,False,False,False,False,False,False,9379254,False,True
False,False,True,False,False,False,False,False,False,9379256,False,True
False,False,False,False,True,False,False,False,False,9379260,False,True
False,False,True,False,False,False,False,False,False,9379264,False,True
False,False,True,False,False,False,False,False,False,9379272,False,True
False,True,True,False,False,False,False,False,False,9379279,False,True
False,False,False,False,True,False,False,False,False,9379313,False,True
False,False,False,False,True,False,False,False,False,9379326,False,True
False,False,False,False,False,True,False,False,False,9379332,False,True
False,False,True,False,False,True,False,False,False,9379340,False,True
False,False,True,False,False,False,False,False,False,9379341,False,True
False,False,True,False,False,True,False,False,False,9379342,False,True
False,False,True,False,False,False,False,False,False,9379368,False,True
False,False,False,True,False,False,False,False,False,9379382,False,True
False,False,False,False,True,False,False,False,False,9379389,False,True
False,False,False,False,False,True,False,False,False,9379522,False,True
False,False,False,False,True,False,False,False,False,9379712,False,True
False,False,True,False,False,False,False,False,False,9379838,False,True
False,False,True,False,False,False,False,False,False,9380232,False,True
False,False,True,False,False,False,False,False,False,9380692,False,True
False,False,True,False,False,False,False,False,False,9381056,False,True
False,False,False,False,True,False,False,False,False,9381111,False,True
False,False,False,False,True,False,False,False,False,9381138,False,True
False,True,False,False,False,False,False,False,False,9381248,False,True
False,False,False,False,True,False,False,False,False,9381252,False,True
False,False,False,False,True,False,False,False,False,9381255,False,True
False,False,False,False,True,False,False,False,False,9381262,False,True
False,False,True,False,False,False,False,False,False,9381325,False,True
False,False,False,False,True,False,False,False,False,9381355,False,True
False,False,False,False,True,False,False,False,False,9381449,False,True
False,False,False,False,True,False,False,False,False,9381471,False,True
False,False,False,False,True,False,False,False,False,9381477,False,True
False,False,False,False,True,False,False,False,False,9381494,False,True
False,False,False,False,True,False,False,False,False,9381496,False,True
False,False,True,False,False,False,False,False,False,9381509,False,True
False,True,False,False,False,False,False,False,False,9381541,False,True
False,False,True,False,False,False,False,False,False,9381678,False,True
False,False,True,False,False,False,False,False,False,9381725,False,True
False,True,False,False,False,False,False,False,False,9381731,False,True
False,False,False,False,True,False,False,False,False,9382108,False,True
False,False,True,True,False,False,False,False,False,9382117,False,True
False,False,False,True,False,False,False,False,False,9382118,False,True
False,False,False,False,True,False,False,False,False,9382128,False,True
False,False,True,False,False,False,False,False,False,9382163,False,True
False,False,False,False,True,False,False,False,False,9382210,False,True
False,False,True,False,False,False,False,False,False,9382268,False,True
False,False,False,False,True,False,False,False,False,9382346,False,True
False,True,False,False,False,False,False,False,False,9382381,False,True
False,True,True,False,False,False,False,False,False,9382385,False,True
False,False,False,True,True,False,False,False,False,9382392,False,True
False,False,True,False,False,False,False,False,False,9382394,False,True
False,False,False,False,True,False,False,False,False,9382428,False,True
False,False,False,False,True,False,False,False,False,9382449,False,True
False,False,False,False,True,False,False,False,False,9382473,False,True
False,False,False,False,True,True,False,False,False,9382474,False,True
False,True,False,False,False,False,False,False,False,9382481,False,True
False,False,False,False,True,False,False,False,False,9382548,False,True
False,False,False,False,True,False,False,False,False,9382579,False,True
False,False,False,False,True,False,False,False,False,9382583,False,True
False,False,False,False,True,False,False,False,False,9382601,False,True
False,False,True,False,False,False,False,False,False,9382611,False,True
False,False,True,False,False,False,False,False,False,9382624,False,True
False,False,False,False,True,False,False,False,False,9382625,False,True
False,False,False,False,True,False,False,False,False,9382626,False,True
False,False,False,False,True,False,False,False,False,9382643,False,True
False,False,False,True,False,False,False,False,False,9382765,False,True
False,False,True,False,False,False,False,False,False,9383143,False,True
False,False,False,False,True,False,False,False,False,9383294,False,True
False,False,False,False,True,False,False,False,False,9383299,False,True
False,False,True,False,False,False,False,False,False,9383340,False,True
False,False,False,False,True,False,False,False,False,9383387,False,True
False,False,True,False,False,False,False,False,False,9383608,False,True
False,False,True,False,False,False,False,False,False,9383637,False,True
False,False,False,False,True,False,False,False,False,9383760,False,True
False,False,True,False,False,False,False,False,False,9383821,False,True
False,False,True,False,False,False,False,False,False,9383822,False,True
False,False,True,False,False,False,False,False,False,9384065,False,True
False,False,True,False,False,False,False,False,False,9384092,False,True
False,False,True,False,False,False,False,False,False,9384140,False,True
False,False,True,False,False,False,False,False,False,9384141,False,True
False,False,True,False,False,False,False,False,False,9384439,False,True
False,False,True,False,False,False,False,False,False,9384788,False,True
False,False,True,False,False,False,False,False,False,9384851,False,True
False,False,True,False,False,False,False,False,False,9384860,False,True
False,False,False,False,True,False,False,False,False,9384862,False,True
False,False,False,False,True,False,False,False,False,9384865,False,True
False,False,True,False,True,False,False,False,False,9384867,False,True
False,False,False,False,True,False,False,False,False,9384868,False,True
False,False,False,False,True,False,False,False,False,9384870,False,True
False,False,False,False,True,False,False,False,False,9384871,False,True
False,False,False,True,False,False,False,False,False,9384875,False,True
False,False,False,False,True,False,False,False,False,9384877,False,True
False,False,True,False,False,False,False,False,False,9384894,False,True
False,False,True,False,False,False,False,False,False,9384904,False,True
False,False,False,False,True,False,False,False,False,9384942,False,True
False,False,True,False,False,False,False,False,False,9384961,False,True
False,False,True,False,False,False,False,False,False,9384965,False,True
False,False,True,False,False,False,False,False,False,9384966,False,True
False,False,True,False,False,False,False,False,False,9384967,False,True
False,False,True,False,False,False,False,False,False,9384968,False,True
False,False,True,False,False,False,False,False,False,9384969,False,True
False,False,True,False,False,False,False,False,False,9384970,False,True
False,False,True,False,False,False,False,False,False,9384971,False,True
False,False,True,False,False,False,False,False,False,9384972,False,True
False,False,True,False,False,False,False,False,False,9384973,False,True
False,False,False,False,True,False,False,False,False,9384975,False,True
False,False,True,False,False,False,False,False,False,9384976,False,True
False,False,True,False,False,False,False,False,False,9384977,False,True
False,False,True,False,False,False,False,False,False,9384979,False,True
False,False,True,False,False,False,False,False,False,9384980,False,True
False,False,True,False,False,False,False,False,False,9384989,False,True
False,False,False,True,False,False,False,False,False,9384991,False,True
False,False,True,False,False,False,False,False,False,9385006,False,True
False,False,True,False,False,False,False,False,False,9385013,False,True
False,False,True,False,False,False,False,False,False,9385040,False,True
False,False,True,False,False,False,False,False,False,9385043,False,True
False,False,True,False,False,False,False,False,False,9385053,False,True
False,False,True,False,False,False,False,False,False,9385081,False,True
False,False,True,False,False,False,False,False,False,9385089,False,True
False,False,True,False,False,False,False,False,False,9385096,False,True
False,False,True,False,False,False,False,False,False,9385114,False,True
False,False,True,False,False,False,False,False,False,9385120,False,True
False,False,True,False,False,False,False,False,False,9385132,False,True
False,False,True,False,False,False,False,False,False,9385137,False,True
False,False,True,False,False,False,False,False,False,9385145,False,True
False,False,True,False,False,False,False,False,False,9385146,False,True
False,False,True,False,False,False,False,False,False,9385148,False,True
False,False,True,False,False,False,False,False,False,9385151,False,True
False,False,True,False,False,False,False,False,False,9385169,False,True
False,False,True,False,False,False,False,False,False,9385170,False,True
False,False,True,False,False,False,False,False,False,9385177,True,True
False,False,True,False,False,False,False,False,False,9385180,False,True
False,False,True,False,False,False,False,False,False,9385190,False,True
False,False,True,False,False,False,False,False,False,9385192,False,True
False,False,False,False,True,False,False,False,False,9385194,False,True
False,False,True,True,False,False,False,False,False,9385209,False,True
False,False,True,False,False,False,False,False,False,9385217,False,True
False,False,False,False,True,False,False,False,False,9385221,False,True
False,False,True,False,False,False,False,False,False,9385226,False,True
False,False,True,False,False,False,False,False,False,9385230,False,True
False,False,True,False,False,False,False,False,False,9385238,False,True
False,False,True,False,False,False,False,False,False,9385239,False,True
False,False,False,True,False,False,False,False,False,9385245,False,True
False,False,False,False,False,True,False,False,False,9385257,False,True
False,False,True,False,False,False,False,False,False,9385260,False,True
False,False,True,False,False,False,False,False,False,9385262,False,True
False,True,True,False,False,True,False,False,False,9385269,False,True
False,False,True,False,False,True,False,False,False,9385270,False,True
False,False,True,False,False,False,False,False,False,9385273,False,True
False,False,True,False,False,False,False,False,False,9385277,False,True
False,False,True,False,False,False,False,False,False,9385280,False,True
False,False,False,True,False,False,False,False,False,9385281,False,True
False,False,False,False,False,False,True,False,False,9385294,False,True
False,False,True,False,False,False,False,False,False,9385302,False,True
False,False,True,False,False,False,False,False,False,9385342,False,True
False,False,True,False,False,False,False,False,False,9385363,False,True
False,False,False,True,False,False,False,False,False,9385366,False,True
False,False,False,False,True,False,False,False,False,9385388,False,True
False,False,False,False,True,False,False,False,False,9385390,False,True
False,False,False,True,True,False,False,False,False,9385397,False,True
False,False,True,False,False,False,False,False,False,9386206,False,True
False,False,True,False,False,False,False,False,False,9386236,False,True
False,False,False,True,False,False,False,False,False,9386673,False,True
False,False,False,True,False,False,False,False,False,9386694,False,True
False,False,True,False,False,False,False,False,False,9387036,False,True
False,False,False,False,True,False,False,False,False,9387171,False,True
False,False,False,False,True,False,False,False,False,9387175,False,True
False,False,False,False,True,False,False,False,False,9387225,False,True
False,False,False,False,True,False,False,False,False,9387257,False,True
False,False,False,False,True,False,False,False,False,9387265,False,True
False,False,False,False,True,False,False,False,False,9387444,False,True
False,False,False,False,True,False,False,False,False,9387452,False,True
False,False,False,False,True,False,False,False,False,9387489,False,True
False,False,False,False,True,False,False,False,False,9387505,False,True
False,True,True,False,False,False,False,False,False,9387508,False,True
False,False,True,False,False,False,False,False,False,9388038,False,True
False,False,True,False,False,False,False,False,False,9388040,False,True
False,False,False,True,False,False,False,False,False,9388048,False,True
False,False,False,True,False,False,False,False,False,9388049,False,True
False,False,False,True,False,False,False,False,False,9388050,False,True
False,False,True,False,False,False,False,False,False,9388055,False,True
False,False,False,True,False,False,False,False,False,9388085,False,True
False,False,False,False,True,False,False,False,False,9388251,False,True
False,False,True,False,False,False,False,False,False,9388261,False,True
False,False,False,False,True,False,False,False,False,9388298,False,True
False,False,True,False,False,False,False,False,False,9388306,False,True
False,False,False,False,True,False,False,False,False,9388311,False,True
False,False,True,False,False,False,False,False,False,9388323,False,True
False,False,False,False,True,False,False,False,False,9388445,False,True
False,False,True,False,False,False,False,False,False,9388491,False,True
False,True,True,False,False,False,False,False,False,9388499,False,True
False,False,False,True,True,False,False,False,False,9388513,False,True
False,False,False,False,True,False,False,False,False,9388529,False,True
False,False,False,False,True,False,False,False,False,9388640,False,True
False,False,True,False,False,False,False,False,False,9389119,False,True
False,False,False,False,True,False,False,False,False,9389217,False,True
False,False,False,False,True,False,False,False,False,9389244,False,True
False,False,False,False,True,False,False,False,False,9389319,False,True
False,True,False,False,False,False,False,False,False,9389339,False,True
False,False,False,False,True,False,False,False,False,9389353,False,True
False,False,True,False,False,False,False,False,False,9389472,False,True
False,False,True,False,False,False,False,False,False,9389477,False,True
False,False,True,False,False,False,False,False,False,9389504,False,True
False,False,True,False,False,False,False,False,False,9389516,False,True
False,False,True,False,False,False,False,False,False,9389526,False,True
False,False,True,False,False,False,False,False,False,9390022,False,True
False,False,True,False,False,False,False,False,False,9390215,False,True
False,False,True,False,False,False,False,False,False,9390772,False,True
False,False,True,False,False,False,False,False,False,9390778,False,True
False,False,True,False,False,False,False,False,False,9390781,False,True
False,False,False,True,True,False,False,False,False,9390790,False,True
False,False,True,False,False,False,False,False,False,9390794,False,True
False,False,True,False,False,False,False,False,False,9390796,False,True
False,False,True,False,False,False,False,False,False,9390799,False,True
False,False,True,False,False,False,False,False,False,9390802,False,True
False,False,True,False,False,False,False,False,False,9390810,False,True
False,False,True,False,False,False,False,False,False,9390811,False,True
False,False,True,False,False,False,False,False,False,9390812,False,True
False,False,False,True,True,False,False,False,False,9390828,False,True
False,False,False,False,True,False,False,False,False,9390830,False,True
False,False,True,False,False,False,False,False,False,9390835,False,True
False,False,False,False,True,False,False,False,False,9390839,False,True
False,False,False,False,True,False,False,False,False,9390845,False,True
False,False,True,False,False,False,False,False,False,9390856,False,True
False,False,True,False,True,False,False,False,False,9390860,False,True
False,False,False,True,False,False,False,False,False,9390864,False,True
False,False,True,False,False,False,False,False,False,9390907,False,True
False,False,True,False,False,False,False,False,False,9390910,False,True
False,False,True,False,False,False,False,False,False,9390911,False,True
False,False,True,False,False,False,False,False,False,9390916,False,True
False,False,True,False,False,False,False,False,False,9390918,False,True
False,False,True,False,False,False,False,False,False,9390919,False,True
False,False,False,False,True,False,False,False,False,9390920,False,True
False,False,True,False,False,False,False,False,False,9390932,False,True
False,False,False,False,True,False,False,False,False,9390936,False,True
False,False,True,False,False,False,False,False,False,9390944,False,True
False,False,False,False,True,False,False,False,False,9390951,False,True
False,False,True,False,False,False,False,False,False,9390960,False,True
False,False,True,False,False,False,False,False,False,9390968,False,True
False,False,True,False,False,False,False,False,False,9390972,False,True
False,False,True,False,False,False,False,False,False,9390978,False,True
False,False,False,False,True,False,False,False,False,9390980,False,True
False,False,False,True,False,False,False,False,False,9390990,False,True
False,False,True,False,False,False,False,False,False,9391022,False,True
False,False,False,False,True,False,False,False,False,9391023,False,True
False,False,True,False,False,False,False,False,False,9391031,False,True
False,False,True,False,False,False,False,False,False,9391035,False,True
False,False,True,False,False,False,False,False,False,9391037,False,True
False,False,True,False,False,False,False,False,False,9391038,False,True
False,False,False,False,True,False,False,False,False,9391039,False,True
False,False,True,False,False,False,False,False,False,9391045,False,True
False,False,True,False,False,False,False,False,False,9391051,False,True
False,False,True,False,False,False,False,False,False,9391070,False,True
False,False,True,False,False,False,False,False,False,9391074,False,True
False,False,True,False,False,False,False,False,False,9391086,False,True
False,False,True,False,False,False,False,False,False,9391089,False,True
False,False,True,False,False,False,False,False,False,9391090,False,True
False,False,True,False,False,False,False,False,False,9391092,False,True
False,False,True,False,False,False,False,False,False,9391096,False,True
False,False,True,False,False,False,False,False,False,9391097,False,True
False,False,True,False,False,False,False,False,False,9391103,False,True
False,False,True,False,False,False,False,False,False,9391114,False,True
False,True,True,False,False,False,False,False,False,9391148,False,True
False,False,True,False,False,False,False,False,False,9391157,False,True
False,False,True,False,False,False,False,False,False,9391158,False,True
False,False,True,False,False,False,False,False,False,9391165,False,True
False,True,True,False,False,False,False,False,False,9391167,False,True
False,False,True,True,True,False,False,False,False,9391168,False,True
False,False,True,False,False,False,False,False,False,9391169,False,True
False,False,True,False,False,False,False,False,False,9391178,False,True
False,True,False,False,False,False,False,False,False,9391181,False,True
False,False,True,False,False,False,False,False,False,9391183,False,True
False,False,True,False,False,False,False,False,False,9391187,False,True
False,False,True,False,False,False,False,False,False,9391207,False,True
False,False,True,False,False,False,False,False,False,9391212,False,True
False,False,True,False,False,False,False,False,False,9391213,False,True
False,False,True,False,False,True,False,False,False,9391218,False,True
False,False,True,False,False,True,False,False,False,9391224,False,True
False,True,True,False,False,True,False,False,False,9391229,False,True
False,False,True,False,False,False,False,False,False,9391237,False,True
False,False,True,False,True,False,False,False,False,9391244,False,True
False,False,False,False,True,False,False,False,False,9391261,False,True
False,False,False,False,True,False,False,False,False,9391262,False,True
False,False,True,False,False,False,False,False,False,9391268,False,True
False,False,True,False,False,False,False,False,False,9391287,False,True
False,False,False,False,True,False,False,False,False,9391319,False,True
False,False,True,False,False,False,False,False,False,9391541,False,True
False,False,True,False,False,False,False,False,False,9391617,False,True
False,False,False,False,True,False,False,False,False,9391661,False,True
False,False,True,False,False,False,False,False,False,9392243,False,True
False,False,True,False,False,False,False,False,False,9392735,False,True
False,False,False,False,True,False,False,False,False,9392786,False,True
False,False,False,False,True,False,False,False,False,9392794,False,True
False,False,False,False,True,False,False,False,False,9392795,False,True
False,False,False,False,True,False,False,False,False,9393164,False,True
False,False,False,False,True,False,False,False,False,9393199,False,True
False,False,False,False,True,False,False,False,False,9393201,False,True
False,False,False,False,True,False,False,False,False,9393214,False,True
False,False,False,False,True,False,False,False,False,9393215,False,True
False,False,False,False,True,False,False,False,False,9393216,False,True
False,False,False,False,False,False,False,True,False,9393217,False,True
False,False,False,False,True,False,False,False,False,9393262,False,True
