Renewable energy-All-purpose,Renewable energy-Biomass,Renewable energy-Geothermal,Renewable energy-Photovoltaic & solar,Renewable energy-Wave & Tidal,Renewable energy-Wind,id
False,False,False,True,False,False,9469977
False,True,False,True,False,False,9470110
False,False,True,False,False,False,9470212
False,False,False,True,False,False,9470385
False,False,False,True,False,False,9470413
True,False,False,False,False,False,9470415
False,False,True,False,False,False,9470434
False,False,False,True,False,False,9470821
False,False,False,True,False,False,9471070
False,False,False,True,False,False,9472691
False,False,False,True,False,False,9472693
False,False,False,True,False,False,9472694
False,False,False,True,False,False,9472700
False,False,False,True,False,False,9472702
False,False,False,True,False,False,9472703
False,False,False,True,False,False,9472708
False,False,False,True,False,False,9472711
False,False,False,True,False,False,9473065
False,False,False,True,False,False,9474315
False,True,False,False,False,False,9475031
False,False,False,True,False,False,9475262
False,True,False,False,False,False,9475598
False,True,False,False,False,False,9475713
False,True,False,False,False,False,9475960
False,True,False,False,False,False,9475999
False,True,False,False,False,False,9476002
False,False,False,True,False,False,9476115
False,False,False,True,False,False,9476129
False,False,True,False,False,False,9476283
False,True,False,False,False,False,9476352
False,False,False,True,False,False,9476402
False,False,False,True,False,False,9476601
False,False,False,True,False,False,9476611
False,False,False,True,False,False,9476612
False,False,False,True,False,False,9477019
False,False,False,True,False,False,9477021
False,False,False,True,False,False,9477033
False,False,False,True,False,False,9477795
False,True,False,False,False,False,9478324
False,False,False,True,False,False,9478448
False,False,False,False,True,False,9478508
False,False,False,True,False,False,9478678
False,False,False,True,False,False,9478679
False,False,False,True,False,False,9478680
False,False,False,True,False,False,9478684
False,False,False,True,False,False,9478686
False,False,False,True,False,False,9478687
False,False,False,True,False,False,9478688
False,False,False,True,False,False,9478694
False,False,False,True,False,False,9478707
False,False,False,True,False,False,9478745
False,False,False,True,False,False,9478746
False,False,False,True,False,False,9479003
False,False,False,True,False,False,9479110
False,False,False,True,False,False,9479158
False,False,False,True,False,False,9479212
False,False,False,True,False,False,9480127
False,True,False,False,False,False,9480780
False,True,False,False,False,False,9480864
False,False,False,True,False,False,9480967
False,False,False,True,False,False,9481017
False,False,False,True,False,False,9481241
False,True,False,False,False,False,9481589
False,True,False,False,False,False,9481616
False,True,False,False,False,False,9481793
False,True,False,False,False,False,9481836
False,True,False,False,False,False,9481860
False,False,False,True,False,False,9481898
False,False,True,False,False,False,9482082
False,False,False,True,False,False,9482209
False,False,False,True,False,False,9482210
False,False,False,True,False,False,9482422
False,False,False,True,False,False,9482448
False,False,False,True,False,False,9482449
False,False,False,True,False,False,9482505
False,False,False,True,False,False,9482625
False,False,False,True,False,False,9484157
False,False,False,True,False,False,9484332
False,False,False,True,False,False,9484426
False,False,False,True,False,False,9484475
False,False,False,True,False,False,9484478
False,False,False,True,False,False,9484479
False,False,False,True,False,False,9484480
False,False,False,True,False,False,9484483
False,False,False,True,False,False,9484484
False,False,False,True,False,False,9484485
False,False,False,True,False,False,9484488
True,False,False,True,False,False,9486747
False,True,False,False,False,False,9486774
False,False,False,True,False,False,9486841
False,True,False,False,False,False,9487624
False,True,False,False,False,False,9487712
False,True,False,False,False,False,9487721
False,True,False,False,False,False,9487792
False,True,False,False,False,False,9487793
False,True,False,False,False,False,9487795
False,True,False,False,False,False,9487796
False,True,False,False,False,False,9487914
False,False,False,True,False,False,9488386
False,False,True,False,False,False,9488388
False,False,False,True,False,False,9488392
False,False,False,True,False,False,9488394
False,False,False,True,False,False,9488968
False,False,False,True,False,False,9489103
True,False,False,False,False,False,9489701
False,False,False,True,False,False,9489776
False,False,False,True,False,False,9490375
False,False,False,True,False,False,9490376
False,False,False,True,False,False,9490377
False,False,False,True,False,False,9490379
False,False,False,True,False,False,9490382
False,False,False,True,False,False,9490383
False,False,False,True,False,False,9490387
False,False,False,True,False,False,9490510
False,False,False,True,False,False,9490632
False,False,False,True,False,False,9490743
False,True,False,False,False,False,9492851
False,False,True,True,False,False,9493223
False,False,False,True,False,False,9493350
False,True,False,False,False,False,9493379
False,True,False,False,False,False,9493380
False,True,False,False,False,False,9493495
False,True,False,False,False,False,9493640
False,False,False,True,False,False,9493695
False,True,False,False,False,False,9493785
False,True,False,False,False,False,9493793
False,True,False,False,False,False,9493796
False,True,False,False,False,False,9493802
False,True,False,False,False,False,9493849
False,True,False,False,False,False,9493850
False,False,True,False,False,False,9493988
False,False,False,True,False,False,9494065
False,False,False,True,False,False,9494141
False,False,False,True,False,False,9494159
False,False,False,True,False,False,9494297
False,True,False,False,False,False,9494313
False,False,False,True,False,False,9494330
False,False,False,True,False,False,9494338
False,False,False,True,False,False,9494339
False,False,False,True,False,False,9494340
False,False,False,True,False,False,9494343
False,False,False,True,False,False,9494672
False,False,False,True,False,False,9495938
False,False,False,True,False,False,9496093
False,False,False,True,False,False,9496094
False,False,False,True,False,False,9496140
False,False,False,True,False,False,9496422
False,False,False,True,False,False,9496424
False,False,False,True,False,False,9496427
False,False,False,True,False,False,9496434
False,False,False,True,False,False,9496436
False,False,False,True,False,False,9496437
False,False,False,True,False,False,9496439
False,False,False,True,False,False,9496440
False,False,False,True,False,False,9496441
False,False,False,True,False,False,9496443
False,False,False,True,False,False,9496448
False,False,False,True,False,False,9496451
False,False,False,True,False,False,9496452
False,False,False,True,False,False,9496751
False,False,False,True,False,False,9496752
False,False,False,True,False,False,9496803
False,False,False,True,False,False,9498101
False,False,False,False,True,False,9498286
False,False,True,False,False,False,9498749
False,False,False,True,False,False,9498931
False,False,False,True,False,False,9499209
False,True,False,False,False,False,9499451
False,True,False,False,False,False,9499635
False,True,False,False,False,False,9499640
False,False,False,True,False,False,9499697
False,True,False,False,False,False,9499757
False,True,False,False,False,False,9499783
False,True,False,False,False,False,9499830
False,True,False,False,False,False,9499939
False,False,True,False,False,False,9500068
False,False,False,True,False,True,9500184
False,False,False,True,False,False,9500185
False,False,False,True,False,False,9500341
False,False,False,True,False,False,9500390
False,False,False,True,False,False,9500516
False,False,False,True,False,False,9500578
False,False,False,True,False,False,9500785
False,False,False,True,False,True,9501040
False,False,False,True,False,False,9502182
False,False,False,True,False,False,9502379
False,False,False,True,False,False,9502479
False,False,False,True,False,False,9502587
False,False,False,True,False,False,9502588
False,False,False,True,False,False,9502589
False,False,False,True,False,False,9502590
False,False,False,True,False,False,9502591
False,False,False,True,False,False,9502596
False,False,False,True,False,False,9502597
False,False,False,True,False,False,9502598
False,False,False,True,False,False,9502601
False,False,False,True,False,False,9502897
False,False,False,True,False,False,9502902
False,False,False,True,False,False,9502907
False,False,False,True,False,False,9504098
False,True,False,False,False,False,9504711
False,True,False,False,False,False,9504983
False,False,False,True,False,False,9505307
False,False,False,True,False,False,9505618
False,False,False,True,False,False,9505630
False,True,False,False,False,False,9505668
False,False,False,True,False,False,9505770
False,True,False,False,False,False,9505811
False,False,False,True,False,False,9505877
False,True,False,False,False,False,9505984
False,True,False,False,False,False,9505991
False,True,False,False,False,False,9506086
False,True,False,False,False,False,9506096
False,True,False,False,False,False,9506098
False,False,False,True,False,False,9506141
False,False,False,True,False,False,9506671
False,False,False,True,False,False,9506751
False,False,True,False,False,False,9506883
False,False,False,True,False,False,9506971
False,False,False,True,False,False,9506972
False,False,False,True,False,False,9506975
False,False,False,True,False,False,9507190
False,False,False,True,False,False,9507333
False,False,False,False,True,False,9508616
False,False,False,True,False,False,9508875
False,False,False,True,False,False,9508876
False,False,False,True,False,False,9508877
False,False,False,True,False,False,9508878
False,False,False,True,False,False,9508882
False,False,False,True,False,False,9508884
False,False,False,True,False,False,9508886
False,False,False,True,False,False,9508887
False,False,False,True,False,False,9508888
False,False,False,True,False,False,9509192
False,False,False,True,False,False,9509247
False,False,False,True,False,True,9509249
False,False,False,True,False,False,9509250
False,False,False,True,False,False,9509400
False,False,False,True,False,False,9510653
False,True,False,False,False,False,9511106
True,False,False,True,False,True,9511655
False,False,False,True,False,False,9511844
False,False,False,True,False,False,9511881
False,True,False,False,False,False,9511935
False,False,False,True,False,False,9512032
False,True,False,False,False,False,9512364
True,True,False,False,False,False,9512375
False,True,False,False,False,False,9512376
False,True,False,False,False,False,9512451
False,True,False,False,False,False,9512454
False,False,False,True,False,False,9512620
False,False,False,True,False,False,9512791
False,False,False,True,False,True,9512826
False,False,False,True,False,False,9512827
False,False,True,True,False,False,9512828
False,False,False,True,False,False,9513031
False,False,False,True,False,False,9513032
False,False,False,True,False,False,9513158
False,False,False,True,False,False,9513159
False,False,False,True,False,False,9513328
False,False,False,True,False,False,9515201
False,False,False,True,False,False,9515202
False,False,False,True,False,False,9515203
False,False,False,True,False,False,9515206
False,False,False,True,False,False,9515209
False,False,False,True,False,False,9515212
False,False,False,True,False,False,9515213
False,False,False,True,False,False,9515214
False,False,False,True,False,False,9515217
False,False,False,True,False,False,9515482
True,False,False,True,False,True,9515516
False,False,False,True,False,False,9515522
False,False,False,True,False,False,9515601
False,False,False,True,False,False,9515602
False,False,False,True,False,False,9516907
False,True,False,False,False,False,9517444
False,True,False,False,False,False,9517445
False,True,False,False,False,False,9518076
True,False,False,False,False,False,9518181
False,True,False,False,False,False,9518226
False,True,False,False,False,False,9518227
False,True,False,False,False,False,9518229
False,True,False,False,False,False,9518235
False,True,False,False,False,False,9518248
False,True,False,False,False,False,9518267
False,True,False,False,False,False,9518274
False,True,False,False,False,False,9518279
False,True,False,False,False,False,9518304
False,True,False,False,False,False,9518305
False,False,False,True,False,False,9518391
False,False,True,False,False,False,9518438
False,False,False,True,False,False,9518759
False,False,False,True,False,False,9518764
False,False,False,True,False,False,9520507
False,False,False,True,False,False,9520512
False,False,False,True,False,False,9520517
False,False,False,True,False,False,9520518
False,False,False,True,False,False,9520519
False,False,False,True,False,False,9520521
False,False,False,True,False,False,9520522
False,False,False,True,False,False,9520524
False,False,False,True,False,False,9520528
False,False,False,True,False,False,9520530
False,False,False,True,False,False,9520531
False,False,False,True,False,False,9520564
False,False,False,True,False,False,9520721
False,False,False,True,False,False,9520722
False,False,False,True,False,False,9520803
False,False,False,True,False,False,9520825
False,False,False,True,False,False,9520826
False,False,False,True,False,False,9520827
False,False,False,True,False,False,9521838
False,True,False,False,False,False,9522392
False,True,False,False,False,False,9522864
False,True,False,False,False,False,9522965
False,True,False,False,False,False,9523056
False,True,False,False,False,False,9523102
False,True,False,False,False,False,9523103
False,True,False,False,False,False,9523104
False,False,False,True,False,False,9523152
True,False,False,True,False,True,9523285
False,False,False,False,True,False,9523346
False,True,False,False,False,False,9523499
False,False,False,True,False,False,9523516
False,False,False,True,False,False,9523539
False,False,False,True,False,False,9523644
False,True,False,False,False,False,9523652
False,False,False,True,False,False,9523732
False,False,False,True,False,False,9523759
False,False,False,True,False,False,9523865
False,False,False,True,False,False,9523991
False,False,False,True,False,False,9525079
False,False,False,True,False,False,9525081
False,False,False,True,False,False,9525082
False,False,False,True,False,False,9525083
False,False,False,True,False,False,9525085
False,False,False,True,False,False,9525086
False,False,False,True,False,False,9525089
False,False,False,True,False,False,9525091
False,False,False,True,False,False,9525092
False,False,False,True,False,False,9525096
False,False,False,True,False,False,9525098
False,False,False,True,False,False,9525099
False,False,False,True,False,False,9525193
False,False,False,True,False,False,9525286
False,False,False,True,False,False,9525305
False,False,False,True,False,False,9525380
False,False,False,False,True,False,9526576
False,False,False,True,False,False,9527164
False,False,False,True,False,False,9527435
False,False,False,True,False,False,9527569
False,False,True,False,False,False,9527753
False,True,False,False,False,False,9527780
False,True,False,False,False,False,9527783
False,True,False,False,False,False,9527788
False,True,False,False,False,False,9527802
False,False,False,True,False,False,9527963
False,False,False,True,False,False,9527983
False,True,False,False,False,False,9528061
False,True,False,False,False,False,9528084
False,True,False,False,False,False,9528119
False,True,False,False,False,False,9528128
False,True,False,False,False,False,9528132
False,True,False,False,False,False,9528135
False,True,False,False,False,False,9528138
False,True,False,False,False,False,9528164
False,False,False,True,False,False,9528192
False,False,False,True,False,False,9528235
False,False,True,False,False,False,9528366
False,False,True,False,False,False,9528367
False,False,True,False,False,False,9528372
False,True,False,False,False,False,9528707
False,False,False,True,False,False,9528724
False,False,False,True,False,False,9528725
False,False,False,True,False,False,9528731
False,False,False,True,False,False,9529331
False,False,False,True,False,False,9530531
False,False,False,True,False,False,9530570
False,False,False,True,False,False,9530572
False,False,False,True,False,False,9530903
False,False,False,True,False,False,9530911
False,False,False,True,False,False,9530913
False,False,False,True,False,False,9530914
False,False,False,True,False,False,9530915
False,False,False,True,False,False,9530917
False,False,False,True,False,False,9530919
False,False,False,True,False,False,9530921
False,False,False,True,False,False,9530923
False,False,False,True,False,False,9530924
False,False,False,True,False,False,9530926
False,False,False,True,False,False,9530972
False,False,False,True,False,False,9531027
False,False,False,True,False,False,9531293
False,False,False,True,False,False,9531320
False,True,False,False,False,False,9533927
False,False,False,True,False,False,9533945
False,True,False,False,False,False,9534174
False,True,False,False,False,False,9534176
False,True,False,False,False,False,9534180
False,True,False,False,False,False,9534181
False,True,False,False,False,False,9534197
False,True,False,False,False,False,9534231
False,True,False,False,False,False,9534242
False,True,False,False,False,False,9534261
False,False,True,False,False,False,9534276
False,False,True,False,False,False,9534489
False,False,False,True,False,False,9534811
False,False,False,True,False,False,9534812
False,False,False,True,False,False,9535135
True,False,False,False,False,False,9535474
True,False,False,False,False,False,9536021
False,False,False,True,False,False,9536632
False,False,False,True,False,False,9536633
False,False,False,True,False,False,9536676
False,False,False,True,False,False,9536677
False,False,False,True,False,False,9537020
False,False,False,True,False,False,9537026
False,False,False,True,False,False,9537030
False,False,False,True,False,False,9537031
False,False,False,True,False,False,9537032
False,False,False,True,False,False,9537033
False,False,False,True,False,False,9537035
False,False,False,True,False,False,9537038
False,False,False,True,False,False,9537041
False,False,False,True,False,False,9537043
False,False,False,True,False,False,9537099
False,False,False,True,False,False,9537100
False,False,False,False,True,False,9538586
False,False,False,True,False,False,9538612
True,False,False,True,False,False,9538730
False,True,False,False,False,False,9539525
False,False,False,True,False,False,9539736
False,False,False,True,False,False,9539906
False,True,False,False,False,False,9540258
False,False,False,True,False,False,9540274
True,True,False,False,False,False,9540578
False,True,False,False,False,False,9540608
False,True,False,False,False,False,9540665
False,False,False,True,False,False,9540918
False,False,False,True,False,False,9540943
True,False,False,False,False,False,9541066
False,False,True,True,False,True,9541070
False,False,False,True,False,False,9541071
False,False,False,True,False,False,9541306
False,False,False,True,False,False,9541307
False,False,False,True,False,False,9541308
False,False,True,False,False,False,9541309
False,False,False,True,False,False,9541508
False,False,False,True,False,False,9541683
False,False,False,True,False,False,9543455
False,False,False,True,False,False,9543456
False,False,False,True,False,False,9543459
False,False,False,True,False,False,9543460
False,False,False,True,False,False,9543461
False,False,False,True,False,False,9543537
True,False,False,False,False,False,9543764
False,False,False,True,False,False,9543854
False,False,False,True,False,False,9543890
False,False,False,True,False,False,9545612
False,True,False,False,False,False,9545613
False,False,False,True,False,False,9545852
False,False,False,True,False,False,9546108
False,False,False,True,False,False,9546109
False,True,False,False,False,False,9546223
False,True,False,False,False,False,9546315
False,True,False,False,False,False,9546332
False,True,False,False,False,False,9546351
False,True,False,False,False,False,9546376
False,True,False,False,False,False,9546385
False,True,False,False,False,False,9546386
False,False,False,True,False,False,9546640
True,False,False,False,False,True,9546643
False,True,False,False,False,False,9546760
False,False,False,True,False,False,9546799
False,False,False,True,False,False,9546801
False,False,False,True,False,False,9546816
False,False,False,True,False,False,9546955
False,False,False,True,False,False,9547033
False,False,False,True,False,False,9547181
False,False,False,True,False,False,9548403
False,False,False,True,False,False,9548404
False,False,False,True,False,False,9548405
False,False,False,True,False,False,9548407
False,False,False,True,False,False,9548409
False,False,False,True,False,False,9548410
False,False,False,True,False,False,9548412
True,False,False,False,False,False,9548509
False,False,False,True,False,False,9548695
False,False,False,True,False,False,9548696
False,False,False,True,False,False,9548697
False,False,False,True,False,False,9548698
True,False,False,True,False,False,9550558
False,False,False,True,False,False,9550791
False,True,False,False,False,False,9550943
False,True,False,False,False,False,9551006
True,False,False,False,False,False,9551277
False,False,False,True,False,False,9551507
False,False,False,True,False,False,9551760
False,False,False,True,False,False,9553213
False,False,False,True,False,False,9553221
False,False,False,True,False,False,9553225
False,False,False,True,False,False,9553226
False,False,False,True,False,False,9553228
False,False,False,True,False,False,9553229
False,False,False,True,False,True,9553452
False,False,False,True,False,False,9553480
False,False,False,True,False,False,9553481
False,False,False,True,False,False,9554523
False,False,False,False,True,False,9555267
True,False,False,False,False,False,9555365
False,True,False,False,False,False,9556046
False,True,False,False,False,False,9556307
False,True,False,False,False,False,9556328
False,True,False,False,False,False,9556384
False,True,False,False,False,False,9556391
False,True,False,False,False,False,9556496
False,False,False,True,False,False,9556513
False,False,False,True,False,False,9556528
False,True,False,False,False,False,9556557
False,True,False,False,False,False,9556558
False,False,False,True,False,False,9556855
False,False,True,False,False,False,9556856
False,True,False,False,False,False,9557053
False,True,False,False,False,False,9557058
False,False,False,True,False,False,9557077
False,False,False,True,False,False,9557078
False,False,False,True,False,False,9558861
False,False,False,True,False,False,9559220
False,False,False,True,False,False,9559221
False,False,False,True,False,False,9559222
False,False,False,True,False,False,9559223
False,False,False,True,False,False,9559228
False,False,False,True,False,False,9559229
False,False,False,True,False,False,9559230
False,False,False,True,False,False,9559233
False,False,False,True,False,False,9559234
False,False,False,True,False,False,9559236
False,False,False,True,False,False,9559241
False,False,False,True,False,False,9559245
False,False,False,True,False,False,9559246
False,False,False,True,False,False,9559404
False,False,False,True,False,False,9559518
True,False,False,False,False,False,9559521
False,False,False,True,False,False,9559631
False,False,False,True,False,False,9559632
False,False,False,True,False,False,9559634
False,False,False,True,False,False,9560812
False,False,False,False,True,False,9561383
False,True,False,False,False,False,9561501
False,False,False,True,False,False,9561731
False,False,False,True,False,False,9561981
False,True,False,False,False,False,9562160
False,True,False,False,False,False,9562194
False,True,False,False,False,False,9562204
False,True,False,False,False,False,9562210
False,True,False,False,False,False,9562235
False,False,False,True,False,False,9562520
False,False,False,True,False,True,9562521
False,False,False,True,False,False,9562659
False,False,False,True,False,False,9562938
False,False,False,True,False,False,9564274
False,False,False,True,False,False,9564320
False,False,False,True,False,False,9564542
False,False,False,True,False,False,9564544
False,False,False,True,False,False,9564547
False,False,False,True,False,False,9564551
False,False,False,True,False,False,9564593
True,False,False,True,False,False,9564756
False,False,False,True,False,False,9564852
False,False,False,True,False,False,9565758
False,True,False,False,False,False,9566549
False,True,False,False,False,False,9566563
False,False,False,True,False,False,9566867
False,False,False,True,False,True,9566953
False,False,False,True,False,False,9567227
False,False,False,True,False,False,9567233
False,True,False,False,False,False,9567248
False,False,False,True,False,False,9567487
False,True,False,False,False,False,9567539
False,True,False,False,False,False,9567540
False,True,False,False,False,False,9567544
False,True,False,False,False,False,9567558
False,True,False,False,False,False,9567561
False,True,False,False,False,False,9567601
False,False,False,True,False,False,9568215
False,False,False,True,False,False,9568216
False,False,False,True,False,False,9568217
False,False,False,True,False,False,9568653
False,False,False,True,False,False,9569565
False,False,False,True,False,False,9570206
False,False,False,True,False,False,9570241
False,False,False,True,False,False,9570242
False,False,False,True,False,False,9570485
False,False,False,True,False,False,9570636
False,False,False,True,False,False,9570637
False,False,False,True,False,False,9570638
False,False,False,True,False,False,9570640
False,False,False,True,False,False,9570641
False,False,False,True,False,False,9570642
False,False,False,True,False,False,9570650
False,False,False,True,False,False,9570795
False,False,False,True,False,False,9571030
False,False,False,True,False,False,9571032
False,False,False,True,False,False,9572304
False,False,False,True,False,False,9573449
True,False,False,False,False,False,9573479
False,False,False,True,False,False,9573704
False,True,False,False,False,False,9573875
False,True,False,False,False,False,9574147
False,True,False,False,False,False,9574200
False,True,False,False,False,False,9574206
False,True,False,False,False,False,9574212
False,True,False,False,False,False,9574213
False,True,False,False,False,False,9574214
False,False,False,True,False,False,9574352
False,False,True,False,False,False,9574431
False,False,True,False,False,False,9574551
False,False,True,False,False,False,9574552
False,False,False,True,False,False,9574553
False,False,False,True,False,False,9576349
False,False,False,True,False,False,9576444
False,False,False,True,False,False,9576739
False,False,False,True,False,False,9576745
False,False,False,True,False,False,9577119
False,False,False,True,False,False,9577120
False,False,False,True,False,False,9577122
False,False,False,True,False,False,9577126
False,False,False,True,False,False,9577129
False,False,False,True,False,False,9577130
False,False,False,True,False,False,9577132
False,False,False,True,False,False,9577134
False,False,False,True,False,False,9577138
False,False,False,True,False,False,9577139
False,False,False,True,False,False,9577140
False,False,False,True,False,False,9577141
False,False,False,True,False,False,9577425
False,False,False,True,False,False,9577571
False,False,False,True,False,False,9577572
False,False,False,True,False,False,9577573
False,False,False,True,False,False,9578696
False,True,False,False,False,False,9578807
False,False,False,True,False,False,9579681
False,False,False,True,False,False,9579820
False,False,False,True,False,False,9579864
False,True,False,False,False,False,9580246
False,True,False,False,False,False,9580341
False,True,False,False,False,False,9580454
False,False,False,True,False,False,9580555
False,True,False,False,False,False,9580602
False,False,False,True,False,False,9580647
False,True,False,False,False,False,9580660
False,True,False,False,False,False,9580665
False,True,False,False,False,False,9580729
False,True,False,False,False,False,9580735
False,True,False,False,False,False,9580763
False,True,False,False,False,False,9580823
False,False,False,True,False,False,9581051
False,True,False,False,False,False,9581325
False,False,False,True,False,False,9581357
False,False,False,True,False,False,9581870
False,False,False,True,False,False,9583647
False,False,False,True,False,False,9583648
False,False,False,True,False,False,9583649
False,False,False,True,False,False,9583651
False,False,False,True,False,False,9583652
False,False,False,True,False,False,9583653
False,False,False,True,False,False,9583658
False,False,False,True,False,False,9583659
False,False,False,True,False,False,9583660
False,False,False,True,False,False,9583662
False,False,False,True,False,False,9583663
False,False,False,True,False,False,9583667
False,False,False,True,False,False,9583712
False,False,False,True,False,False,9583725
False,False,False,True,False,False,9583939
False,False,False,True,False,True,9583942
False,True,False,False,False,False,9584002
False,False,False,True,False,False,9584021
False,False,False,True,False,False,9584036
False,False,False,True,False,False,9584064
False,False,False,True,False,False,9584065
False,True,False,False,False,False,9585314
False,False,False,True,False,False,9585522
False,False,False,True,False,False,9586190
False,True,False,False,False,False,9586341
False,False,False,True,False,False,9586458
False,False,False,True,False,False,9586640
False,False,False,True,False,False,9587061
False,False,False,True,False,False,9587094
False,False,False,True,False,False,9587102
False,True,False,False,False,False,9587178
False,True,False,False,False,False,9587179
False,True,False,False,False,False,9587217
False,True,False,False,False,False,9587258
False,False,False,True,False,True,9587631
False,False,False,False,True,False,9587635
False,False,False,True,False,False,9587857
False,False,False,True,False,False,9587858
False,False,False,True,False,False,9589371
False,False,False,True,False,False,9589693
False,False,False,True,False,False,9589736
False,False,False,True,False,False,9589752
False,False,False,True,False,False,9589792
False,False,False,True,False,False,9589793
False,False,False,True,False,False,9590035
False,False,False,True,False,False,9590123
False,False,False,True,False,False,9590126
False,False,False,True,False,False,9590130
False,False,False,True,False,False,9590131
False,False,False,True,False,False,9590133
False,False,False,True,False,False,9590278
False,False,False,True,False,False,9590556
False,False,False,True,False,False,9590557
False,False,False,True,False,False,9590559
