patent_id,NAICS_CODES
9546419,333242N~541712E
9548200,333242N~541712E
9553102,333242N~541712E
9576788,333242N~541712E
9583333,333242N~541712E
9583349,333242N~541712E
9583375,333242N~541712E
9590113,333242N~541712E
9209374,334413Y
9227846,334413Y
9291687,334413Y
9542989,334413Y
9209375,541711N~541712E~541720N~611310N
9209375,541712E
9221919,541711N~541712E~541720N~611310N
9221919,541712E
9234872,541711N~541712E~541720N~611310N
9234872,541712E
9234882,541711N~541712E~541720N~611310N
9234882,541712E
9249016,541711N~541712E~541720N~611310N
9249016,541712E
9263612,541711N~541712E~541720N~611310N
9263612,541712E
9287435,541711N~541712E~541720N~611310N
9287435,541712E
9291600,541711N~541712E~541720N~611310N
9291600,541712E
9302922,541711N~541712E~541720N~611310N
9302922,541712E
9334367,541711N~541712E~541720N~611310N
9334367,541712E
9347815,541711N~541712E~541720N~611310N
9347815,541712E
9352055,541711N~541712E~541720N~611310N
9352055,541712E
9356183,541711N~541712E~541720N~611310N
9356183,541712E
9365816,541711N~541712E~541720N~611310N
9365816,541712E
9379368,541711N~541712E~541720N~611310N
9379368,541712E
9406823,541711N~541712E~541720N~611310N
9406823,541712E
9407068,541711N~541712E~541720N~611310N
9407068,541712E
9419198,541711N~541712E~541720N~611310N
9419198,541712E
9423387,541711N~541712E~541720N~611310N
9423387,541712E
9442072,541711N~541712E~541720N~611310N
9442072,541712E
9449816,541711N~541712E~541720N~611310N
9449816,541712E
9466741,541711N~541712E~541720N~611310N
9466741,541712E
9468681,541711N~541712E~541720N~611310N
9468681,541712E
9469778,541711N~541712E~541720N~611310N
9469778,541712E
9476612,541711N~541712E~541720N~611310N
9476612,541712E
9476830,541711N~541712E~541720N~611310N
9476830,541712E
9482887,541711N~541712E~541720N~611310N
9482887,541712E
9499903,541711N~541712E~541720N~611310N
9499903,541712E
9505615,541711N~541712E~541720N~611310N
9505615,541712E
9512863,541711N~541712E~541720N~611310N
9512863,541712E
9530912,541711N~541712E~541720N~611310N
9530912,541712E
9588084,541711N~541712E~541720N~611310N
9588084,541712E
9209446,334290Y~335911Y
9211419,334510Y~541712E
9211688,611310N
9211688,
9211688,
9211688,611310N
9211688,611310N
9211688,511199N~541380N~541611N~541620N~541712E~611310N~611430N
9211688,
9211688,541940N
9211688,
9211688,923110N
9211688,541380N~541611N~541620N~611310N~611430N
9211688,
9353238,611310N
9353238,
9353238,
9353238,611310N
9353238,611310N
9353238,511199N~541380N~541611N~541620N~541712E~611310N~611430N
9353238,
9353238,541940N
9353238,
9353238,923110N
9353238,541380N~541611N~541620N~611310N~611430N
9353238,
9356238,611310N
9356238,
9356238,
9356238,611310N
9356238,611310N
9356238,511199N~541380N~541611N~541620N~541712E~611310N~611430N
9356238,
9356238,541940N
9356238,
9356238,923110N
9356238,541380N~541611N~541620N~611310N~611430N
9356238,
9375484,611310N
9375484,
9375484,
9375484,611310N
9375484,611310N
9375484,511199N~541380N~541611N~541620N~541712E~611310N~611430N
9375484,
9375484,541940N
9375484,
9375484,923110N
9375484,541380N~541611N~541620N~611310N~611430N
9375484,
9513244,611310N
9513244,
9513244,
9513244,611310N
9513244,611310N
9513244,511199N~541380N~541611N~541620N~541712E~611310N~611430N
9513244,
9513244,541940N
9513244,
9513244,923110N
9513244,541380N~541611N~541620N~611310N~611430N
9513244,
9580534,611310N
9580534,
9580534,
9580534,611310N
9580534,611310N
9580534,511199N~541380N~541611N~541620N~541712E~611310N~611430N
9580534,
9580534,541940N
9580534,
9580534,923110N
9580534,541380N~541611N~541620N~611310N~611430N
9580534,
9212193,325211N~325320N
9212193,325211N
9212193,325220N
9212193,326199N
9212193,325212N~339991N
9212193,541712E
9212193,326113N
9212193,621511N
9212193,339999N
9212193,336413N
9212193,313230N
9212193,335931N
9212193,541611N
9212193,325211N
9212193,325211N
9238505,325211N~325320N
9238505,325211N
9238505,325220N
9238505,326199N
9238505,325212N~339991N
9238505,541712E
9238505,326113N
9238505,621511N
9238505,339999N
9238505,336413N
9238505,313230N
9238505,335931N
9238505,541611N
9238505,325211N
9238505,325211N
9242717,325211N~325320N
9242717,325211N
9242717,325220N
9242717,326199N
9242717,325212N~339991N
9242717,541712E
9242717,326113N
9242717,621511N
9242717,339999N
9242717,336413N
9242717,313230N
9242717,335931N
9242717,541611N
9242717,325211N
9242717,325211N
9245663,325211N~325320N
9245663,325211N
9245663,325220N
9245663,326199N
9245663,325212N~339991N
9245663,541712E
9245663,326113N
9245663,621511N
9245663,339999N
9245663,336413N
9245663,313230N
9245663,335931N
9245663,541611N
9245663,325211N
9245663,325211N
9279203,325211N~325320N
9279203,325211N
9279203,325220N
9279203,326199N
9279203,325212N~339991N
9279203,541712E
9279203,326113N
9279203,621511N
9279203,339999N
9279203,336413N
9279203,313230N
9279203,335931N
9279203,541611N
9279203,325211N
9279203,325211N
9307649,325211N~325320N
9307649,325211N
9307649,325220N
9307649,326199N
9307649,325212N~339991N
9307649,541712E
9307649,326113N
9307649,621511N
9307649,339999N
9307649,336413N
9307649,313230N
9307649,335931N
9307649,541611N
9307649,325211N
9307649,325211N
9416201,325211N~325320N
9416201,325211N
9416201,325220N
9416201,326199N
9416201,325212N~339991N
9416201,541712E
9416201,326113N
9416201,621511N
9416201,339999N
9416201,336413N
9416201,313230N
9416201,335931N
9416201,541611N
9416201,325211N
9416201,325211N
9434142,325211N~325320N
9434142,325211N
9434142,325220N
9434142,326199N
9434142,325212N~339991N
9434142,541712E
9434142,326113N
9434142,621511N
9434142,339999N
9434142,336413N
9434142,313230N
9434142,335931N
9434142,541611N
9434142,325211N
9434142,325211N
9475009,325211N~325320N
9475009,325211N
9475009,325220N
9475009,326199N
9475009,325212N~339991N
9475009,541712E
9475009,326113N
9475009,621511N
9475009,339999N
9475009,336413N
9475009,313230N
9475009,335931N
9475009,541611N
9475009,325211N
9475009,325211N
9573438,325211N~325320N
9573438,325211N
9573438,325220N
9573438,326199N
9573438,325212N~339991N
9573438,541712E
9573438,326113N
9573438,621511N
9573438,339999N
9573438,336413N
9573438,313230N
9573438,335931N
9573438,541611N
9573438,325211N
9573438,325211N
9212394,
9376677,
9481883,
9556429,
9212416,326122N~332911N~332912N~332919N
9212416,326122N~332911N~332912N~332919N
9213248,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9213248,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9213248,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9213248,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9213248,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9213248,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9213248,541519E
9213248,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9213248,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9213248,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9213248,323111N~323120N~325910N~333244N
9214258,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9214258,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9214258,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9214258,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9214258,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9214258,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9214258,541519E
9214258,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9214258,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9214258,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9214258,323111N~323120N~325910N~333244N
9227393,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9227393,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9227393,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9227393,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9227393,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9227393,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9227393,541519E
9227393,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9227393,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9227393,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9227393,323111N~323120N~325910N~333244N
9229396,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9229396,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9229396,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9229396,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9229396,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9229396,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9229396,541519E
9229396,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9229396,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9229396,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9229396,323111N~323120N~325910N~333244N
9239558,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9239558,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9239558,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9239558,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9239558,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9239558,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9239558,541519E
9239558,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9239558,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9239558,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9239558,323111N~323120N~325910N~333244N
9243141,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9243141,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9243141,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9243141,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9243141,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9243141,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9243141,541519E
9243141,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9243141,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9243141,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9243141,323111N~323120N~325910N~333244N
9244406,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9244406,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9244406,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9244406,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9244406,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9244406,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9244406,541519E
9244406,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9244406,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9244406,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9244406,323111N~323120N~325910N~333244N
9274469,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9274469,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9274469,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9274469,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9274469,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9274469,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9274469,541519E
9274469,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9274469,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9274469,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9274469,323111N~323120N~325910N~333244N
9280076,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9280076,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9280076,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9280076,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9280076,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9280076,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9280076,541519E
9280076,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9280076,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9280076,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9280076,323111N~323120N~325910N~333244N
9309114,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9309114,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9309114,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9309114,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9309114,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9309114,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9309114,541519E
9309114,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9309114,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9309114,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9309114,323111N~323120N~325910N~333244N
9328251,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328251,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328251,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328251,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328251,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328251,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328251,541519E
9328251,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328251,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328251,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328251,323111N~323120N~325910N~333244N
9328256,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328256,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328256,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328256,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328256,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328256,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328256,541519E
9328256,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328256,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328256,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9328256,323111N~323120N~325910N~333244N
9340457,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9340457,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9340457,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9340457,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9340457,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9340457,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9340457,541519E
9340457,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9340457,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9340457,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9340457,323111N~323120N~325910N~333244N
9353460,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9353460,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9353460,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9353460,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9353460,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9353460,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9353460,541519E
9353460,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9353460,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9353460,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9353460,323111N~323120N~325910N~333244N
9358513,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9358513,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9358513,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9358513,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9358513,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9358513,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9358513,541519E
9358513,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9358513,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9358513,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9358513,323111N~323120N~325910N~333244N
9394421,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9394421,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9394421,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9394421,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9394421,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9394421,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9394421,541519E
9394421,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9394421,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9394421,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9394421,323111N~323120N~325910N~333244N
9421785,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9421785,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9421785,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9421785,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9421785,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9421785,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9421785,541519E
9421785,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9421785,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9421785,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9421785,323111N~323120N~325910N~333244N
9441131,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9441131,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9441131,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9441131,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9441131,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9441131,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9441131,541519E
9441131,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9441131,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9441131,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9441131,323111N~323120N~325910N~333244N
9458305,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458305,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458305,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458305,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458305,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458305,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458305,541519E
9458305,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458305,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458305,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458305,323111N~323120N~325910N~333244N
9458325,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9458325,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
