patent_id,NAICS_CODES
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,541519E
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,323111N~323120N~325910N~333244N
9523096,
9523679,339112N~339113N
9523679,325413N~334516N~532490Y~611699Y~611710Y~811219Y
9523679,334510N~334516N~423490N~811219N
9557337,339112N~339113N
9557337,325413N~334516N~532490Y~611699Y~611710Y~811219Y
9557337,334510N~334516N~423490N~811219N
9526794,541199N~541430N~541511N~541512N~541513N~541519E~541940N~611420N~611430N~923120N
9526794,
9526794,
9526794,
9526794,541712E
9526794,
9526794,
9526794,541720N~923120N
9526794,
9526794,
9526794,
9526794,541711N
9526794,
9526794,
9526794,
9526794,
9526818,334510Y
9527982,541712E
9528125,325412N~325414N
9546355,325412N~325414N
9528159,325413Y~339112N
9534225,
9540426,325412N
9540426,325412N
9540551,
9556208,
9545652,324191N~325998N
9545652,211111N~211112N~324191N~324199N
9545652,211111N~324121N
9545652,324191N~325998N
9545652,221114N~221115N~221116N~221117N~221118N~221122N~236220N~237110N~237120N~237130N~541330E~541490N~541512N~541690N
9545652,324191N~325998N
9545652,211111Y
9545652,211111N~211112N~324191N~324199N
9545652,
9550172,
9551034,621511N
9556433,611310N
9556433,611310N
9556433,611310N
9556433,
9556433,
9556433,611310N~611710N
9556433,611310N
9556433,611310N
9556433,
9556433,611310N
9556433,541711N~541712E~611310N
9556433,611310N
9556433,
9579366,325414N
9587221,721110N
9587221,112990N~237130N~541330E~541511N~541512N~541513N~541611N~541712E~541720N~541940N~611310N~611710N
9587221,611310N
9267174,541711N~541712E~541720N~611310N
9310677,424690N
9410956,
9442116,
9513286,
9579422,
9441204,541711N~541712E~541720N~611310N~927110N
9506081,
9518156,443142N~453210N~811212N~811213N
9523679,621511N
9557337,621511N
