patent_id,assignee_id,id,type,name_first,name_last,organization,compare_organization,DUNS,DUNS4,CAGE_CODE,DODAAC,LEGAL_BUSINESS_NAME,DBA_NAME,PHYSICAL_ADDRESS_LINE_1,PHYSICAL_ADDRESS_LINE_2,PHYSICAL_ADDRESS_CITY,PHYSICAL_ADDRESS_PROVINCE_OR_STATE,PHYSICAL_ADDRESS_ZIP,PHYSICAL_ADDRESS_ZIP4,PHYSICAL_ADDRESS_COUNTRY_CODE,ENTITY_CONGRESSIONAL_DISTRICT,CORPORATE_URL,ENTITY_STRUCTURE,STATE_OF INC,COUNTRY_OF_INC,BUSINESS_TYPE_COUNTER,BUSINESS_TYPES,PRIMARY_NAICS,NAICS_CODE_COUNTER,NAICS_CODES,PSC_CODE_COUNTER,PSC_CODES,SBA_BUSINESS_TYPES_COUNTER,SBA_BUSINESS_TYPES,compare_lbn,compare_dban
8153285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8242905,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7414546,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7987145,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8230720,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9421707,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7316782,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7865785,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7475318,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7607285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6868675,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7222027,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9115644,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7949198,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8125747,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6645447,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6859727,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7406370,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7316778,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6896753,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7820267,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8614022,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6954044,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7786858,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8223201,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9021802,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
8687198,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
6469485,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
9578599,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7442676,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7655610,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
7172326,ce3f9f5b4b45d99c27fcc4e2a8e6a285,ce3f9f5b4b45d99c27fcc4e2a8e6a285,2.0,,,Honeywell International Inc.,honeywell international inc.,131735011,,1CWN9,,HONEYWELL INTERNATIONAL INC.,HONEYWELL,8370 DOW CIR STE 5,,STRONGSVILLE,OH,44136,1778.0,USA,16.0,,ZZ,OH,USA,1.0,2X,423440.0,19.0,238210Y~423120Y~423130Y~423140Y~423390Y~423420Y~423440Y~423510Y~423610Y~423690Y~423710Y~423810Y~423820Y~423830Y~423840Y~424610Y~424690Y~424950Y~811118Y,34.0,2815~2940~2945~2990~2995~3010~3020~3040~3110~3120~4320~4710~4730~5305~5310~5325~5330~5331~5340~5342~5365~5930~6105~6110~6135~6140~6145~8020~9525~9530~9535~9540~9640~9660,0.0,,honeywell international inc.,honeywell
